
sep=;
Interno;Fecha;Comunicación;Diferencia;Velocidad;Evento;Tipo;Responsable;Chofer;Odómetro;"Estado GPS";"Estado GPRS";"Señal GSM";Edad;Satélites;Rumbo;Ubicación;Coordenadas;Mapa;Referencia;Bateria;"Bateria Backup"
NDD000;"2026-04-24 10:42:50";"2026-04-24 10:42:51";00:00:01;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;12;N;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2557;388
NDD000;"2026-04-24 10:43:00";"2026-04-24 10:43:00";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;12;N;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2556;388
NDD000;"2026-04-24 10:43:10";"2026-04-24 10:43:10";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;10;N;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2556;389
NDD000;"2026-04-24 10:43:20";"2026-04-24 10:43:20";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;10;N;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2556;389
NDD000;"2026-04-24 10:43:30";"2026-04-24 10:43:30";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;28;0000;13;N;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2555;389
NDD000;"2026-04-24 10:43:36";"2026-04-24 10:43:36";00:00:00;0;"Batería secundaria baja";Batería;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;13;N;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2559;378
NDD000;"2026-04-24 10:43:40";"2026-04-24 10:43:40";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;13;N;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2555;389
NDD000;"2026-04-24 10:43:50";"2026-04-24 10:43:50";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;13;N;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2554;389
NDD000;"2026-04-24 10:44:00";"2026-04-24 10:44:00";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;12;SO;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2556;389
NDD000;"2026-04-24 10:44:10";"2026-04-24 10:44:11";00:00:01;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;25;0000;13;SO;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48128;"-34.62224 -58.48128";https://google.com/maps/?q=-34.62224,-58.48128;"[Sin referencia]";2555;389
NDD000;"2026-04-24 10:44:20";"2026-04-24 10:44:20";00:00:00;0;"Posición en pánico";Posición;"Sin responsable";"NO LOG";0;Activo;Activo;29;0000;13;SO;https://nominatim.openstreetmap.org/search.php?q=-34.62224+-58.48129;"-34.62224 -58.48129";https://google.com/maps/?q=-34.62224,-58.48129;"[Sin referencia]";2554;389
