
sep=;
Interno;Fecha;Comunicación;Diferencia;Velocidad;Evento;Tipo;Responsable;Chofer;Odómetro;"Estado GPS";"Estado GPRS";"Señal GSM";Edad;Satélites;Rumbo;Ubicación;Coordenadas;Mapa;Referencia;Bateria;"Bateria Backup"
M0647;"2026-04-20 06:00:18";"2026-04-20 06:00:35";00:00:17;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;14;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 06:10:18";"2026-04-20 06:11:19";00:01:01;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;14;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1263;414
M0647;"2026-04-20 06:20:18";"2026-04-20 06:21:34";00:01:16;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1263;414
M0647;"2026-04-20 06:30:18";"2026-04-20 06:30:50";00:00:32;0;Detenido;Posición;"Sin responsable";"NO LOG";15191561;Inactivo;Activo;15;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1264;415
M0647;"2026-04-20 06:37:51";"2026-04-20 06:37:51";00:00:00;0;"Inicia Sesion";Otros;"Sin responsable";"Conductor Desconocido #1D42F7E1";15191561;Inactivo;Activo;13;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1227;415
M0647;"2026-04-20 06:38:06";"2026-04-20 06:38:06";00:00:00;0;"Conductor desconocido";Otros;"Sin responsable";"Conductor Desconocido #1D42F7E1";15191561;Activo;Activo;13;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1266;415
M0647;"2026-04-20 06:38:06";"2026-04-20 06:38:06";00:00:00;0;"Motor encendido";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15191561;Activo;Activo;13;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1266;415
M0647;"2026-04-20 06:38:19";"2026-04-20 06:38:19";00:00:00;0;"En movimiento";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15191561;Activo;Activo;16;9999;16;N;https://nominatim.openstreetmap.org/search.php?q=-45.7931+-67.52269;"-45.7931 -67.52269";https://google.com/maps/?q=-45.7931,-67.52269;"[Sin referencia]";1432;414
M0647;"2026-04-20 06:39:19";"2026-04-20 06:39:19";00:00:00;0;"En movimiento";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15191561;Activo;Activo;13;0000;10;N;https://nominatim.openstreetmap.org/search.php?q=-45.79308+-67.52275;"-45.79308 -67.52275";https://google.com/maps/?q=-45.79308,-67.52275;"[Sin referencia]";1411;415
M0647;"2026-04-20 06:39:41";"2026-04-20 06:39:45";00:00:04;12;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15191584;Activo;Activo;15;0000;11;O;https://nominatim.openstreetmap.org/search.php?q=-45.79283+-67.52385;"-45.79283 -67.52385";https://google.com/maps/?q=-45.79283,-67.52385;"[Sin referencia]";1432;415
M0647;"2026-04-20 06:39:44";"2026-04-20 06:39:45";00:00:01;12;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15191595;Activo;Activo;13;0000;11;SE;https://nominatim.openstreetmap.org/search.php?q=-45.79292+-67.52385;"-45.79292 -67.52385";https://google.com/maps/?q=-45.79292,-67.52385;"[Sin referencia]";1441;415
M0647;"2026-04-20 06:39:46";"2026-04-20 06:39:46";00:00:00;12;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15191602;Activo;Activo;13;0000;11;E;https://nominatim.openstreetmap.org/search.php?q=-45.79293+-67.52375;"-45.79293 -67.52375";https://google.com/maps/?q=-45.79293,-67.52375;"[Sin referencia]";1433;415
M0647;"2026-04-20 06:40:19";"2026-04-20 06:41:06";00:00:47;16;"En movimiento";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15191619;Activo;Activo;21;0000;12;E;https://nominatim.openstreetmap.org/search.php?q=-45.79329+-67.52166;"-45.79329 -67.52166";https://google.com/maps/?q=-45.79329,-67.52166;"[Sin referencia]";1448;415
M0647;"2026-04-20 06:40:24";"2026-04-20 06:41:06";00:00:42;16;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15191785;Activo;Activo;21;0000;12;NNE;https://nominatim.openstreetmap.org/search.php?q=-45.79316+-67.52145;"-45.79316 -67.52145";https://google.com/maps/?q=-45.79316,-67.52145;"[Sin referencia]";1452;415
M0647;"2026-04-20 06:40:46";"2026-04-20 06:41:06";00:00:20;12;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15191899;Activo;Activo;21;0000;13;ESE;https://nominatim.openstreetmap.org/search.php?q=-45.79243+-67.52067;"-45.79243 -67.52067";https://google.com/maps/?q=-45.79243,-67.52067;"[Sin referencia]";1448;415
M0647;"2026-04-20 06:41:19";"2026-04-20 06:41:49";00:00:30;51;"En movimiento";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15192168;Activo;Activo;21;0000;13;ESE;https://nominatim.openstreetmap.org/search.php?q=-45.79313+-67.5174;"-45.79313 -67.5174";https://google.com/maps/?q=-45.79313,-67.5174;"[Sin referencia]";1440;415
M0647;"2026-04-20 06:42:19";"2026-04-20 06:42:19";00:00:00;48;"En movimiento";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15192934;Activo;Activo;23;0000;16;E;https://nominatim.openstreetmap.org/search.php?q=-45.79518+-67.50654;"-45.79518 -67.50654";https://google.com/maps/?q=-45.79518,-67.50654;"[Sin referencia]";1442;415
M0647;"2026-04-20 06:43:19";"2026-04-20 06:43:19";00:00:00;46;"En movimiento";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15193591;Activo;Activo;27;0000;15;E;https://nominatim.openstreetmap.org/search.php?q=-45.79477+-67.49757;"-45.79477 -67.49757";https://google.com/maps/?q=-45.79477,-67.49757;"[Sin referencia]";1440;415
M0647;"2026-04-20 06:44:00";"2026-04-20 06:44:00";00:00:00;53;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15194204;Activo;Activo;27;0000;15;SSE;https://nominatim.openstreetmap.org/search.php?q=-45.79574+-67.49174;"-45.79574 -67.49174";https://google.com/maps/?q=-45.79574,-67.49174;"[Sin referencia]";1442;415
M0647;"2026-04-20 06:44:19";"2026-04-20 06:44:19";00:00:00;55;"En movimiento";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15194462;Activo;Activo;23;0000;15;SE;https://nominatim.openstreetmap.org/search.php?q=-45.7979+-67.48965;"-45.7979 -67.48965";https://google.com/maps/?q=-45.7979,-67.48965;"[Sin referencia]";1441;415
M0647;"2026-04-20 06:44:26";"2026-04-20 06:44:26";00:00:00;57;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15194572;Activo;Activo;27;0000;15;ESE;https://nominatim.openstreetmap.org/search.php?q=-45.79837+-67.48844;"-45.79837 -67.48844";https://google.com/maps/?q=-45.79837,-67.48844;"[Sin referencia]";1442;415
M0647;"2026-04-20 06:45:19";"2026-04-20 06:45:34";00:00:15;53;"En movimiento";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15195359;Activo;Activo;30;0000;15;SE;https://nominatim.openstreetmap.org/search.php?q=-45.80166+-67.47905;"-45.80166 -67.47905";https://google.com/maps/?q=-45.80166,-67.47905;"[Sin referencia]";1442;414
M0647;"2026-04-20 06:45:46";"2026-04-20 06:45:46";00:00:00;53;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15195617;Activo;Activo;25;0000;15;SSE;https://nominatim.openstreetmap.org/search.php?q=-45.80446+-67.47576;"-45.80446 -67.47576";https://google.com/maps/?q=-45.80446,-67.47576;"[Sin referencia]";1449;415
M0647;"2026-04-20 06:46:19";"2026-04-20 06:46:19";00:00:00;48;"En movimiento";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15196110;Activo;Activo;30;0000;14;SSE;https://nominatim.openstreetmap.org/search.php?q=-45.80859+-67.47355;"-45.80859 -67.47355";https://google.com/maps/?q=-45.80859,-67.47355;"[Sin referencia]";1439;415
M0647;"2026-04-20 06:46:25";"2026-04-20 06:46:25";00:00:00;44;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15196392;Activo;Activo;27;0000;15;SSO;https://nominatim.openstreetmap.org/search.php?q=-45.80921+-67.4735;"-45.80921 -67.4735";https://google.com/maps/?q=-45.80921,-67.4735;"[Sin referencia]";1440;415
M0647;"2026-04-20 06:46:46";"2026-04-20 06:46:46";00:00:00;18;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15196517;Activo;Activo;29;0000;15;OSO;https://nominatim.openstreetmap.org/search.php?q=-45.81001+-67.4742;"-45.81001 -67.4742";https://google.com/maps/?q=-45.81001,-67.4742;"[Sin referencia]";1440;415
M0647;"2026-04-20 06:46:54";"2026-04-20 06:46:54";00:00:00;27;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15196564;Activo;Activo;24;0000;15;SE;https://nominatim.openstreetmap.org/search.php?q=-45.81033+-67.4744;"-45.81033 -67.4744";https://google.com/maps/?q=-45.81033,-67.4744;"[Sin referencia]";1441;415
M0647;"2026-04-20 06:46:56";"2026-04-20 06:46:56";00:00:00;27;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15196579;Activo;Activo;24;0000;15;ENE;https://nominatim.openstreetmap.org/search.php?q=-45.81032+-67.47422;"-45.81032 -67.47422";https://google.com/maps/?q=-45.81032,-67.47422;"[Sin referencia]";1440;415
M0647;"2026-04-20 06:46:58";"2026-04-20 06:46:58";00:00:00;29;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15196593;Activo;Activo;24;0000;15;NNE;https://nominatim.openstreetmap.org/search.php?q=-45.81025+-67.47407;"-45.81025 -67.47407";https://google.com/maps/?q=-45.81025,-67.47407;"[Sin referencia]";1440;415
M0647;"2026-04-20 06:47:00";"2026-04-20 06:47:00";00:00:00;25;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15196600;Activo;Activo;24;0000;15;NNE;https://nominatim.openstreetmap.org/search.php?q=-45.81014+-67.47396;"-45.81014 -67.47396";https://google.com/maps/?q=-45.81014,-67.47396;"[Sin referencia]";1442;415
M0647;"2026-04-20 06:47:05";"2026-04-20 06:47:05";00:00:00;35;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15196640;Activo;Activo;24;0000;15;E;https://nominatim.openstreetmap.org/search.php?q=-45.81003+-67.47344;"-45.81003 -67.47344";https://google.com/maps/?q=-45.81003,-67.47344;"[Sin referencia]";1441;415
M0647;"2026-04-20 06:47:19";"2026-04-20 06:47:19";00:00:00;38;"En movimiento";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15196670;Activo;Activo;31;0000;15;E;https://nominatim.openstreetmap.org/search.php?q=-45.80999+-67.47132;"-45.80999 -67.47132";https://google.com/maps/?q=-45.80999,-67.47132;"[Sin referencia]";1449;415
M0647;"2026-04-20 06:47:22";"2026-04-20 06:47:22";00:00:00;37;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15196844;Activo;Activo;31;0000;15;SE;https://nominatim.openstreetmap.org/search.php?q=-45.81013+-67.47097;"-45.81013 -67.47097";https://google.com/maps/?q=-45.81013,-67.47097;"[Sin referencia]";1439;415
M0647;"2026-04-20 06:47:52";"2026-04-20 06:47:52";00:00:00;46;"Cambio de rumbo";Posición;"Sin responsable";"Conductor Desconocido #1D42F7E1";15197190;Activo;Activo;26;0000;15;ENE;https://nominatim.openstreetmap.org/search.php?q=-45.81078+-67.46661;"-45.81078 -67.46661";https://google.com/maps/?q=-45.81078,-67.46661;"[Sin referencia]";1441;415
