
sep=;
Interno;Fecha;Comunicación;Diferencia;Velocidad;Evento;Tipo;Responsable;Chofer;Odómetro;"Estado GPS";"Estado GPRS";"Señal GSM";Edad;Satélites;Rumbo;Ubicación;Coordenadas;Mapa;Referencia;Bateria;"Bateria Backup"
AH650MQ;"2026-04-20 04:15:54";"2026-04-20 04:16:09";00:00:15;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;21;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2571;412
AH650MQ;"2026-04-20 04:25:54";"2026-04-20 04:26:04";00:00:10;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;29;0000;19;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2569;412
AH650MQ;"2026-04-20 04:35:54";"2026-04-20 04:35:58";00:00:04;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;29;0000;21;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2567;412
AH650MQ;"2026-04-20 04:45:54";"2026-04-20 04:45:57";00:00:03;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;16;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2568;412
AH650MQ;"2026-04-20 04:55:54";"2026-04-20 04:56:25";00:00:31;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;29;0000;16;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2570;412
AH650MQ;"2026-04-20 05:05:54";"2026-04-20 05:06:23";00:00:29;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;16;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2568;412
AH650MQ;"2026-04-20 05:15:54";"2026-04-20 05:16:18";00:00:24;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;14;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2568;412
AH650MQ;"2026-04-20 05:25:54";"2026-04-20 05:26:15";00:00:21;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;19;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2566;412
AH650MQ;"2026-04-20 05:35:54";"2026-04-20 05:36:08";00:00:14;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;20;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2566;412
AH650MQ;"2026-04-20 05:45:54";"2026-04-20 05:46:04";00:00:10;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;29;0000;21;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2565;412
AH650MQ;"2026-04-20 05:55:54";"2026-04-20 05:56:01";00:00:07;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;17;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2565;412
AH650MQ;"2026-04-20 06:05:54";"2026-04-20 06:06:01";00:00:07;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;18;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2564;412
AH650MQ;"2026-04-20 06:15:54";"2026-04-20 06:15:59";00:00:05;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;29;0000;19;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2564;412
AH650MQ;"2026-04-20 06:25:54";"2026-04-20 06:25:56";00:00:02;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;31;0000;21;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2564;412
AH650MQ;"2026-04-20 06:35:54";"2026-04-20 06:36:23";00:00:29;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;29;0000;19;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2565;412
AH650MQ;"2026-04-20 06:45:54";"2026-04-20 06:46:18";00:00:24;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;29;0000;19;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2563;412
AH650MQ;"2026-04-20 06:53:08";"2026-04-20 06:53:10";00:00:02;0;"Motor apagado";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;19;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2547;412
AH650MQ;"2026-04-20 06:53:09";"2026-04-20 06:53:10";00:00:01;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;19;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2515;412
AH650MQ;"2026-04-20 06:53:09";"2026-04-20 06:53:10";00:00:01;0;"Motor encendido";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;19;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2510;412
AH650MQ;"2026-04-20 06:53:09";"2026-04-20 06:53:10";00:00:01;0;"Motor apagado";Posición;"Sin responsable";"NO LOG";0;Activo;Inactivo;0;0000;19;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";0;0
AH650MQ;"2026-04-20 06:53:17";"2026-04-20 06:53:17";00:00:00;0;"En movimiento";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;28;0000;17;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2798;412
AH650MQ;"2026-04-20 06:54:09";"2026-04-20 06:54:10";00:00:01;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;31;0000;16;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2845;412
AH650MQ;"2026-04-20 06:54:27";"2026-04-20 06:54:27";00:00:00;0;"En movimiento";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;31;0000;14;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2845;412
AH650MQ;"2026-04-20 06:55:09";"2026-04-20 06:55:10";00:00:01;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;31;0000;16;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2849;412
AH650MQ;"2026-04-20 06:56:09";"2026-04-20 06:56:09";00:00:00;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;27;0000;17;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2849;412
AH650MQ;"2026-04-20 06:56:39";"2026-04-20 06:56:40";00:00:01;0;"En movimiento";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;30;0000;18;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2850;412
AH650MQ;"2026-04-20 06:57:09";"2026-04-20 06:57:09";00:00:00;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229176;Activo;Activo;29;0000;17;S;https://nominatim.openstreetmap.org/search.php?q=-34.6260366+-58.5545133;"-34.6260366 -58.5545133";https://google.com/maps/?q=-34.6260366,-58.5545133;"[Sin referencia]";2850;412
AH650MQ;"2026-04-20 06:57:50";"2026-04-20 06:57:51";00:00:01;4;"Cambio de rumbo";Posición;"Sin responsable";"NO LOG";29229197;Activo;Activo;29;0000;17;ONO;https://nominatim.openstreetmap.org/search.php?q=-34.6258783+-58.5546366;"-34.6258783 -58.5546366";https://google.com/maps/?q=-34.6258783,-58.5546366;"[Sin referencia]";2850;412
AH650MQ;"2026-04-20 06:58:50";"2026-04-20 06:58:51";00:00:01;0;"Posición por tiempo";Posición;"Sin responsable";"NO LOG";29229200;Activo;Activo;31;0000;16;SSO;https://nominatim.openstreetmap.org/search.php?q=-34.625845+-58.554705;"-34.625845 -58.554705";https://google.com/maps/?q=-34.625845,-58.554705;"[Sin referencia]";2850;412
